model_name,TP (Kas_Gearty_no_cut),FP (Kas_Gearty_no_cut),TN (Kas_Gearty_no_cut),FN (Kas_Gearty_no_cut),accuracy (Kas_Gearty_no_cut),precision (Kas_Gearty_no_cut),recall (Kas_Gearty_no_cut),specificity (Kas_Gearty_no_cut),f1_score (Kas_Gearty_no_cut),b_accuracy (Kas_Gearty_no_cut),AUC_value_inf (Kas_Gearty_no_cut),AUC_value_trn (Kas_Gearty_no_cut),mcc (Kas_Gearty_no_cut),log_loss (Kas_Gearty_no_cut),kappa (Kas_Gearty_no_cut),fall_out (Kas_Gearty_no_cut),miss_rate (Kas_Gearty_no_cut),NPV (Kas_Gearty_no_cut),lr_plus (Kas_Gearty_no_cut),lr_minus (Kas_Gearty_no_cut)
IGRP_WF_21_Kf_dist,8501.0,1563.0,12438.0,5368.0,0.7513096519555077,0.8446939586645469,0.6129497440334559,0.8883651167773731,0.7103998662934025,0.7506574304054145,0.7948648399798849,1.0,0.5218481908588036,0.6639152457977865,0.5019640436067602,0.11163488322262696,0.3870502559665441,0.6985285858699315,5.4906649815818405,0.4356882644949014
IGRP_WF_22_Kf_dist,6584.0,431.0,13570.0,7285.0,0.7231431646932185,0.93856022808268,0.4747278102242411,0.9692164845368187,0.6305305497031221,0.7219721473805301,0.8064365209763327,0.92,0.5114599669593625,0.6585231394250016,0.4449809282373197,0.030783515463181206,0.5252721897757588,0.6506832893790457,15.421494364152204,0.5419554848231688
IGRP_WF_23_Kf_dist,7648.0,723.0,13278.0,6221.0,0.750843200574094,0.9136303906343328,0.5514456701997261,0.948360831369188,0.6877697841726619,0.7499032507844571,0.8039225580072875,0.8800000000000001,0.5451413966301543,0.6264889294148269,0.5007422491280835,0.05163916863081208,0.448554329800274,0.6809579978460434,10.67882548888847,0.47297854884271995
IGRP_WF_24_Kf_dist,7648.0,700.0,13301.0,6221.0,0.7516684607104414,0.9161475802587448,0.5514456701997261,0.9500035711734875,0.6884817932214069,0.7507246206866068,0.8010793693552241,1.0,0.5473633389656529,0.6975711093301065,0.5023919993017276,0.04999642882651239,0.448554329800274,0.681333879725438,11.029701183523375,0.4721606775079795
IGRP_WF_25_Kf_dist,9141.0,1842.0,12159.0,4728.0,0.7642626480086114,0.8322862605845397,0.6590958252217175,0.8684379687165202,0.7356349589570256,0.7637668969691189,0.811632347944369,0.8,0.5397785772362581,0.6657285445446638,0.5280517734286637,0.13156203128347976,0.3409041747782825,0.7200213181737432,5.009772339266704,0.39254867596601145
IGRP_WF_26_Kf_dist,8164.0,996.0,13005.0,5705.0,0.759562253318981,0.8912663755458515,0.5886509481577619,0.928862224126848,0.7090190629206653,0.7587565861423049,0.8138439906970995,0.8,0.5508570089985999,0.6063302650024488,0.5183428042868621,0.07113777587315191,0.4113490518422381,0.6950828433992517,8.274801129675527,0.4428526009106633
IGRP_WF_27_Kf_dist,8985.0,2027.0,11974.0,4884.0,0.7520272694653749,0.8159280784598619,0.6478477179320787,0.8552246268123705,0.7222378521763595,0.7515361723722247,0.8003168366541642,0.8,0.5145130793944729,0.7137353948194871,0.5035613374160111,0.14477537318762945,0.3521522820679213,0.7102859176652034,4.474847508025176,0.4117658344106369
IGRP_WF_28_Kf_dist,7864.0,1190.0,12811.0,6005.0,0.7418371008252601,0.8685663795007731,0.5670199726007643,0.9150060709949288,0.6861231077956638,0.7410130217978466,0.8017015605258236,0.96,0.5146224264424846,0.6523464899772884,0.4828162087336327,0.08499392900507106,0.4329800273992357,0.6808567176870748,6.671299694439749,0.4731990760765513
IGRP_WF_29_Kf_dist,8042.0,1318.0,12683.0,5827.0,0.7436311445999282,0.8591880341880341,0.5798543514312495,0.9058638668666524,0.6924103491325498,0.7428591091489509,0.7895029916824179,1.0,0.5142157343995525,0.6857500989804934,0.4864637574528152,0.09413613313334762,0.4201456485687505,0.6851971907077256,6.159742620932414,0.4638066092888966
IGRP_WF_30_Kf_dist,4078.0,607.0,13394.0,9791.0,0.6269106566200215,0.8704375667022412,0.29403706107145433,0.9566459538604384,0.4395817613452625,0.6253415074659464,0.7922672586621222,0.92,0.3351727197112461,0.6970653170617488,0.25146798719712604,0.04335404613956146,0.7059629389285457,0.5777010998490403,6.7822288172346505,0.7379563317857674
IGRP_WF_31_Kf_dist,9132.0,1578.0,12423.0,4737.0,0.7734122712594187,0.8526610644257703,0.6584468959550076,0.8872937647310907,0.7430733553033076,0.7728703303430491,0.8098530466100995,1.0,0.5609640591997608,0.6174063956675848,0.5463272609167203,0.11270623526890935,0.34155310404499245,0.723951048951049,5.842151451372661,0.3849380189756049
IGRP_WF_32_Kf_dist,7525.0,779.0,13222.0,6344.0,0.7444205238607822,0.9061897880539499,0.5425769702213571,0.9443611170630668,0.6787534388670906,0.743469043642212,0.8139950387957055,1.0,0.5323302580773993,0.6259347459284978,0.4878608730550972,0.05563888293693306,0.457423029778643,0.6757640805478892,9.751758870435458,0.4843730025662367
IGRP_WF_33_Mc_dist,9132.0,1655.0,12346.0,4737.0,0.7706494438464299,0.8465745805135811,0.6584468959550076,0.8817941575601743,0.7407527579493836,0.7701205267575909,0.8062973381653687,0.9285714285714286,0.5545711535896191,0.629476403849982,0.5408075733644315,0.11820584243982572,0.34155310404499245,0.7227067845226248,5.570341383846563,0.3873388149792596
IGRP_WF_34_Mc_dist,8634.0,1118.0,12883.0,5235.0,0.7720487979906709,0.8853568498769483,0.6225394765303915,0.9201485608170844,0.7310444096354939,0.7713440186737379,0.8088060559974937,0.7916666666666666,0.5689189191783854,0.6125673943462207,0.543448501934269,0.07985143918291551,0.3774605234696085,0.7110608234904515,7.796221118874786,0.4102169362025917
IGRP_WF_35_Mc_dist,9125.0,1978.0,12023.0,4744.0,0.7588087549336204,0.8218499504638386,0.657942173192011,0.8587243768302264,0.7308185167387474,0.7583332750111187,0.7976336079410993,0.988095238095238,0.527672662793378,0.7046315921919809,0.5171527453063229,0.1412756231697736,0.342057826807989,0.7170632790600584,4.657152864945068,0.3983324988055105
IGRP_WF_36_Mc_dist,8940.0,1306.0,12695.0,4929.0,0.7762827412988877,0.8725356236580128,0.6446030715985291,0.9067209485036783,0.7414472320132698,0.7756620100511038,0.8119301182554614,1.0,0.5717150150130645,0.6297377863573395,0.5520037715023596,0.0932790514963217,0.3553969284014709,0.7203245574216977,6.910480555475504,0.3919584399014568
IGRP_WF_37_Mc_dist,9249.0,1931.0,12070.0,4620.0,0.7649443846429853,0.8272808586762075,0.6668829764222366,0.862081279908578,0.7384725937163159,0.7644821281654073,0.8055751726766279,1.0,0.5396092158119912,0.6435455411434331,0.5294481544931443,0.13791872009142206,0.3331170235777633,0.7231875374475734,4.835333274411049,0.3864102275983649
IGRP_WF_38_Mc_dist,8157.0,753.0,13248.0,5712.0,0.7680301399354145,0.9154882154882156,0.5881462253947654,0.9462181272766232,0.7161859607533254,0.7671821763356943,0.8002112979075087,1.0,0.5729036142958311,0.5994399704803002,0.5352665550096511,0.0537818727233769,0.4118537746052347,0.6987341772151898,10.93577065305725,0.4352630357976971
IGRP_WF_39_Mc_dist,9190.0,1749.0,12252.0,4679.0,0.7693577323286688,0.8401133558826218,0.6626288845626938,0.8750803514034712,0.7408900354724283,0.7688546179830824,0.8011867182792259,0.9895833333333331,0.5505787964026722,0.6193499500414468,0.5382452640812525,0.12491964859652882,0.33737111543730625,0.7236430216762152,5.304440830624514,0.38553158563807743
IGRP_WF_40_Mc_dist,8662.0,807.0,13194.0,5207.0,0.7842124147829207,0.914774527405217,0.6245583675823779,0.9423612599100064,0.7423086811209186,0.7834598137461921,0.8083839087356681,1.0,0.5984816292646113,0.5965284416453387,0.5677687373521044,0.057638740089993576,0.375441632417622,0.7170262485734471,10.835739410806537,0.3984052065695866
IGRP_WF_41_Mc_dist,9001.0,1682.0,12319.0,4868.0,0.7649802655184786,0.8425535898155949,0.6490013699617853,0.8798657238768659,0.7332192896709026,0.7644335469193255,0.8161757540376136,0.9479166666666669,0.5438786303758513,0.6052815751737678,0.5294404211076527,0.12013427612313406,0.35099863003821474,0.7167626694594752,5.402299750793672,0.398922949846988
IGRP_WF_42_Mc_dist,8820.0,1343.0,12658.0,5049.0,0.7706494438464299,0.8678539801239792,0.6359506813757301,0.9040782801228484,0.7340213049267643,0.7700144807492892,0.8081078142039533,0.9494949494949496,0.5609649115388673,0.6131720495690963,0.5407100594846406,0.09592171987715163,0.3640493186242701,0.7148585305246513,6.629892397573787,0.4026745544365938
IGRP_WF_43_Mc_dist,9170.0,1759.0,12242.0,4699.0,0.7682813060638679,0.8390520633177784,0.6611868195255606,0.8743661167059495,0.7395757722396967,0.7677764681157551,0.7991835755126604,1.0,0.5484597639302399,0.6866401279874642,0.5360886387221615,0.12563388329405042,0.3388131804744394,0.7226255829053775,5.262806515166216,0.3874957800868017
IGRP_WF_44_Mc_dist,8992.0,1368.0,12633.0,4877.0,0.7759239325439541,0.8679536679536679,0.6483524406950754,0.9022926933790444,0.7422510215031574,0.7753225670370598,0.8063426286480809,0.9898989898989898,0.5697062145957528,0.6248394519567174,0.5513026604644975,0.09770730662095564,0.35164755930492464,0.7214734437464306,6.635659738429643,0.3897267060736365
IGRP_WF_45_Mc_dist,9212.0,1789.0,12212.0,4657.0,0.7687118765697883,0.8373784201436233,0.6642151561035403,0.8722234126133848,0.7408122235625252,0.7682192843584625,0.8076075589483481,0.898989898989899,0.5487333369780207,0.6234434187345596,0.5369620033253057,0.12777658738661524,0.3357848438964597,0.7239314719307606,5.198253996984723,0.3849757287417567
IGRP_WF_46_Mc_dist,8784.0,659.0,13342.0,5085.0,0.7939002511661285,0.9302128560838716,0.6333549643088904,0.9529319334333262,0.7536032944406315,0.7931434488711082,0.8091946802168251,1.0,0.6193412094403997,0.5918138243469862,0.5871702118286966,0.04706806656667381,0.3666450356911097,0.7240462365007869,13.456150008025453,0.3847546953013961
IGRP_WF_47_Mc_dist,9186.0,1755.0,12246.0,4683.0,0.7689989235737352,0.8395941870030161,0.6623404715552671,0.8746518105849582,0.7405078597339783,0.7684961410701127,0.8027048571136897,1.0,0.5498269007645761,0.6624422308428806,0.5375272297773568,0.12534818941504178,0.33765952844473285,0.7233740917951444,5.284005095296465,0.38605022519636656
IGRP_WF_48_Mc_dist,8604.0,730.0,13271.0,5265.0,0.7848941514172946,0.921791300621384,0.6203763789746918,0.9478608670809228,0.74162823772788,0.7841186230278072,0.8096747531537372,0.8901098901098901,0.6019908498196134,0.6100741288693876,0.5691144824891907,0.05213913291907722,0.3796236210253082,0.7159581355200691,11.898479016472134,0.4005056377044187
IGRP_WF_49_Mc_dist,9204.0,1543.0,12458.0,4665.0,0.7772515249372085,0.8564250488508421,0.663638330088687,0.8897935861724162,0.7478063048423791,0.7767159581305516,0.8074042834996453,0.935,0.568502986203417,0.6304261606866992,0.5540198087662522,0.11020641382758374,0.336361669911313,0.7275594229983063,6.02177592972891,0.3780221336031701
IGRP_WF_50_Mc_dist,8622.0,862.0,13139.0,5247.0,0.7808037316110513,0.9091100801349642,0.6216742375081116,0.9384329690736376,0.7384062004881601,0.7800536032908746,0.8088960164042547,0.9775,0.5910631198997524,0.5913424944698912,0.5609432488887965,0.06156703092636241,0.3783257624918884,0.7146198194278255,10.0975185607321,0.4031462821104292
IGRP_WF_51_Mc_dist,8861.0,1909.0,12092.0,5008.0,0.7518119842124148,0.8227483751160631,0.638906914701853,0.8636525962431255,0.7192662039855514,0.7512797554724893,0.799857167480116,0.995,0.5160403860609362,0.7059834417582607,0.5030894262922655,0.1363474037568745,0.3610930852981469,0.7071345029239766,4.685875176920192,0.4180999245169828
IGRP_WF_52_Mc_dist,8943.0,1335.0,12666.0,4926.0,0.7753498385360603,0.8701109165207239,0.6448193813540991,0.9046496678808656,0.7407131320660951,0.7747345246174824,0.8120521751922698,0.9825,0.5694209234623406,0.616035183946424,0.550140522572362,0.09535033211913437,0.3551806186459009,0.7199863574351978,6.762633826470967,0.3926167568025627
IGRP_WF_53_Mc_dist,8888.0,1447.0,12554.0,4981.0,0.7693577323286688,0.8599903241412675,0.6408537025019828,0.8966502392686236,0.7344240621384895,0.7687519708853032,0.8020832453028383,0.9725,0.5563852777085664,0.6200685456804169,0.5381503545111961,0.10334976073137632,0.3591462974980172,0.7159395494724836,6.200824249295274,0.4005422424143491
IGRP_WF_54_Mc_dist,7924.0,705.0,13296.0,5945.0,0.7613921779691425,0.9182987599953644,0.5713461677121638,0.9496464538247268,0.7044181705040448,0.7604963107684453,0.8069356767358824,0.965,0.5634295497054045,0.5840344541592862,0.5219221801348409,0.0503535461752732,0.42865383228783616,0.6910243750324827,11.346691764734759,0.451382544063026
IGRP_WF_55_Mc_dist,8097.0,1714.0,12287.0,5772.0,0.7313957660566918,0.8252981347467129,0.5838200302833658,0.8775801728447968,0.6838682432432432,0.7307001015640813,0.7985543161531332,0.985,0.4830325488531276,0.6570843396856739,0.4620374812103597,0.1224198271552032,0.41617996971663423,0.6803809734758293,4.7689989754944015,0.47423583917983203
IGRP_WF_56_Mc_dist,7934.0,722.0,13279.0,5935.0,0.7611410118406889,0.9165896487985212,0.5720672002307304,0.9484322548389399,0.7044617092119867,0.7602497275348352,0.8083414275040015,0.99,0.5624123696914916,0.59586132648954,0.5214233400865231,0.051567745161059934,0.4279327997692696,0.6911106484854793,11.093508130790102,0.4512001754326036
IGRP_WF_57_Mc_dist,8769.0,1381.0,12620.0,5100.0,0.7674560459275206,0.8639408866995074,0.6322734155310404,0.9013641882722664,0.73017194720846,0.7668188019016533,0.8104893741585539,0.91,0.5544771420658158,0.6211625488248734,0.5343130047341005,0.09863581172773374,0.3677265844689596,0.7121896162528216,6.410181094026139,0.4079667122939701
IGRP_WF_58_Mc_dist,8864.0,1270.0,12731.0,5005.0,0.7748475062791532,0.8746792974146438,0.639123224457423,0.9092921934147559,0.7385743448735574,0.7742077089360895,0.8079382008440844,0.95,0.5700244282823409,0.6231439931874218,0.5491125124069036,0.09070780658524392,0.36087677554257697,0.7178055931438881,7.045956114668015,0.3968765795594706
IGRP_WF_59_Mc_dist,8936.0,1797.0,12204.0,4933.0,0.7585217079296734,0.8325724401378924,0.6443146585911025,0.8716520248553675,0.7264450044711812,0.757983341723235,0.7976248634713003,0.9875,0.5301463778298054,0.6875624772133008,0.5165172383132937,0.12834797514463253,0.3556853414088975,0.7121433156328412,5.020060954331679,0.4080588712771201
IGRP_WF_60_Mc_dist,8910.0,1180.0,12821.0,4959.0,0.7797273053462505,0.8830525272547076,0.6424399740428294,0.9157203056924506,0.7437706081222087,0.7790801398676399,0.8174464187119211,0.91,0.5806969808650476,0.5950371135240752,0.5588781297914245,0.08427969430754946,0.3575600259571707,0.7210911136107987,7.622713624214962,0.39046860022044666
IGRP_WF_61_Mc_dist,9118.0,1419.0,12582.0,4751.0,0.7786149982059563,0.8653316883363387,0.6574374504290144,0.8986500964216841,0.7471933131197247,0.7780437734253492,0.8083938891729296,0.965,0.5733897337303466,0.6149634259806062,0.5567180394868824,0.10134990357831583,0.34256254957098564,0.7258985749725956,6.486808839645264,0.38119680945345497
IGRP_WF_62_Mc_dist,7701.0,557.0,13444.0,6168.0,0.7587011123071403,0.9325502542988616,0.5552671425481289,0.9602171273480464,0.6960726713969358,0.7577421349480877,0.8080463557218694,0.985,0.5644417602455815,0.5848800919331132,0.5164692432095566,0.03978287265195343,0.4447328574518711,0.6854986742810524,13.957442123548212,0.4631586385884891
IGRP_WF_63_Mc_dist,8292.0,1839.0,12162.0,5577.0,0.7339074273412272,0.8184779389991116,0.5978801643954142,0.8686522391257767,0.691,0.7332662017605955,0.7977090560299018,0.9925,0.4849457871731128,0.6482605219251404,0.4671258929255528,0.13134776087422326,0.40211983560458575,0.6856079824116353,4.551886993855463,0.4629238462670453
IGRP_WF_64_Mc_dist,7596.0,742.0,13259.0,6273.0,0.7482956584140653,0.9110098344926841,0.5476963011031798,0.9470037854438969,0.6841086144008646,0.7473500432735383,0.8118444502607014,0.995,0.5401815976710331,0.5935475338496345,0.4956318433910496,0.052996214556103136,0.4523036988968202,0.6788347327462625,10.334630608821593,0.4776155131046369
IGRP_WF_65_Mc_dist,8504.0,1503.0,12498.0,5365.0,0.7535701471115895,0.8498051364045168,0.6131660537890259,0.8926505249625026,0.7123471268219133,0.7529082893757643,0.7997794199768464,1.0,0.5271886026730691,0.6704160530653631,0.5064814162643938,0.10734947503749732,0.3868339462109741,0.6996585120080614,5.711868209647473,0.4333543031604936
IGRP_WF_66_Mc_dist,7339.0,961.0,13040.0,6530.0,0.731216361679225,0.8842168674698795,0.5291657653760184,0.9313620455681736,0.662095719247598,0.7302639054720961,0.7883686284699265,1.0,0.5035278600262973,0.6642468040281052,0.4614011756683263,0.0686379544318263,0.4708342346239816,0.6663260091977516,7.7095212081473825,0.505532984583617
IGRP_WF_67_Mc_dist,9008.0,1890.0,12111.0,4861.0,0.7577682095443129,0.8265736832446321,0.6495060927247819,0.8650096421684166,0.7274195502079379,0.7572578674465993,0.8017198708687974,1.0,0.5271823350921125,0.7033523731633161,0.5150358264742161,0.13499035783158345,0.3504939072752181,0.7135870846099458,4.811499896423106,0.4051907518586679
IGRP_WF_68_Mc_dist,8227.0,1417.0,12584.0,5642.0,0.7467168998923573,0.8530692658647864,0.5931934530247314,0.8987929433611885,0.6997830987113511,0.7459931981929601,0.7951597495412874,1.0,0.5171075903309772,0.6822821479395527,0.492693924419242,0.10120705663881152,0.4068065469752686,0.6904422253922967,5.8611866872260165,0.4526143089797151
IGRP_WF_69_Mc_dist,8231.0,1239.0,12762.0,5638.0,0.7532472192321492,0.8691657866948258,0.593481866032158,0.9115063209770732,0.7053429881314538,0.7524940935046156,0.8088455219835379,1.0,0.5330886300901609,0.6239428610205423,0.5057443662444185,0.08849367902292693,0.40651813396784203,0.6935869565217392,6.706488786373079,0.445984986184278
IGRP_WF_70_Mc_dist,4224.0,398.0,13603.0,9645.0,0.6396483674201651,0.9138900908697534,0.3045641358425265,0.97157345903864,0.4568709101725164,0.6380687974405833,0.7949407155074351,1.0,0.3712101740158617,0.7085372577245261,0.27700822412853776,0.0284265409613599,0.6954358641574735,0.58512560220234,10.714076547565863,0.7157831018208326
IGRP_WF_71_Mc_dist,8832.0,1155.0,12846.0,5037.0,0.7778256189451023,0.8843496545509162,0.6368159203980099,0.9175058924362546,0.7404426559356136,0.7771609064171323,0.8066696579139209,1.0,0.5779980287851881,0.6262061279441508,0.5550541829973844,0.08249410756374545,0.3631840796019901,0.7183358496896494,7.719532209084448,0.3958384165115571
IGRP_WF_72_Mc_dist,7808.0,739.0,13262.0,6061.0,0.7560100466451382,0.9135369135369136,0.5629821904967914,0.9472180558531532,0.6966452533904354,0.7551001231749723,0.8086718093315842,1.0,0.5532209739872277,0.6493827254533137,0.5111248201291143,0.05278194414684666,0.4370178095032086,0.6863323500491643,10.666188970427033,0.4613698047695992
IGRP_WF_73_Mc_dist,8657.0,1822.0,12179.0,5212.0,0.7476139217796914,0.8261284473709324,0.6241978513230947,0.8698664381115635,0.7111056349597503,0.7470321447173291,0.8028783328718798,1.0,0.5099920060440531,0.6763222480655936,0.4946342221544338,0.13013356188843653,0.3758021486769053,0.7003047553332183,4.796593916780816,0.4320228166208516
