model name,TP,FP,TN,FN,accuracy,precision,recall,specificity,F1 score,F0.5 score,F0.75 score,b accuracy,AUC value inf,AUC value trn,mcc,log loss,kappa,fall out,miss rate,NPV,lr plus,lr minus,t70_bld_igg,nseq_bld_igg,t70_bld_pd1,nseq_bld_pd1,t70_bld_spt,nseq_bld_spt,t70_pln_igg,nseq_pln_igg,t70_pln_pd1,nseq_pln_pd1,t70_pln_spt,nseq_pln_spt,t70_panc_igg,nseq_panc_igg,t70_panc_pd1,nseq_panc_pd1,t70_panc_spt,nseq_panc_spt
IGRP_WF_33_Mc_tp8,9132,1655,12346,4737,0.770649444,0.8465745809999999,0.6584468960000001,0.8817941579999999,0.740752758,0.800813793,0.7676194390000001,0.770120527,0.8062973379999999,0.9285714290000001,0.554571154,0.6294764039999999,0.5408075729999999,0.11820584199999999,0.341553104,0.722706785,5.570341384,0.387338815,0.10542168674698796,664,0.11187845303867404,724,0.15712187958883994,681,0.0904799370574351,1271,0.17272727272727273,220,0.08735868448098665,1946,0.16445427728613568,1356,0.12545787545787546,1092,0.26054732041049034,1754
IGRP_WF_34_Mc_tp8,8634,1118,12883,5235,0.7720487979999999,0.88535685,0.622539477,0.920148561,0.73104441,0.81642302,0.76855152,0.771344019,0.808806056,0.791666667,0.568918919,0.6125673939999999,0.543448502,0.07985143900000001,0.377460523,0.711060823,7.796221119,0.41021693600000003,0.07981927710843373,664,0.0649171270718232,724,0.12481644640234948,681,0.04956726986624705,1271,0.09545454545454546,220,0.07091469681397738,1946,0.12979351032448377,1356,0.09157509157509157,1092,0.24857468643101482,1754
IGRP_WF_35_Mc_tp8,9125,1978,12023,4744,0.758808755,0.82184995,0.657942173,0.858724377,0.730818517,0.7828451809999999,0.754209522,0.758333275,0.7976336079999999,0.988095238,0.5276726629999999,0.704631592,0.517152745,0.14127562300000002,0.34205782700000004,0.7170632790000001,4.657152865,0.398332499,0.18674698795180722,664,0.143646408839779,724,0.1894273127753304,681,0.13847364280094415,1271,0.17727272727272728,220,0.12538540596094552,1946,0.35766961651917406,1356,0.1446886446886447,1092,0.27708095781071834,1754
IGRP_WF_36_Mc_tp8,8940,1306,12695,4929,0.7762827409999999,0.8725356240000001,0.644603072,0.9067209490000001,0.7414472320000001,0.8149052929999999,0.7740072109999999,0.77566201,0.8119301179999999,1.0,0.571715015,0.629737786,0.5520037720000001,0.093279051,0.35539692799999995,0.720324557,6.910480555,0.39195844,0.08734939759036145,664,0.09392265193370165,724,0.13362701908957417,681,0.0889063729346971,1271,0.13636363636363635,220,0.07656731757451182,1946,0.14454277286135694,1356,0.11813186813186813,1092,0.2451539338654504,1754
IGRP_WF_37_Mc_tp8,9249,1931,12070,4620,0.764944385,0.827280859,0.666882976,0.86208128,0.7384725940000001,0.789311987,0.761357388,0.7644821279999999,0.8055751729999999,1.0,0.539609216,0.643545541,0.529448154,0.13791872,0.333117024,0.723187537,4.835333274,0.38641022799999997,0.13704819277108435,664,0.12845303867403315,724,0.18061674008810572,681,0.13217938630999213,1271,0.17272727272727273,220,0.12076053442959918,1946,0.18141592920353983,1356,0.13553113553113552,1092,0.2759407069555302,1754
IGRP_WF_38_Mc_tp8,8157,753,13248,5712,0.76803014,0.915488215,0.588146225,0.9462181270000001,0.716185961,0.8237896140000001,0.762675732,0.7671821759999999,0.800211298,1.0,0.572903614,0.59943997,0.535266555,0.053781873,0.411853775,0.6987341770000001,10.93577065,0.435263036,0.04216867469879518,664,0.07044198895027624,724,0.10719530102790015,681,0.04012588512981904,1271,0.06363636363636363,220,0.05344295991778006,1946,0.11578171091445427,1356,0.09798534798534798,1092,0.2137970353477765,1754
IGRP_WF_39_Mc_tp8,9190,1749,12252,4679,0.769357732,0.8401133559999999,0.662628885,0.8750803509999999,0.740890035,0.797396963,0.7662292190000001,0.768854618,0.801186718,0.989583333,0.550578796,0.61934995,0.538245264,0.12491964900000001,0.337371115,0.7236430220000001,5.304440831,0.38553158600000004,0.12198795180722892,664,0.1270718232044199,724,0.17474302496328928,681,0.08733280881195908,1271,0.16363636363636364,220,0.11459403905447071,1946,0.17404129793510326,1356,0.1391941391941392,1092,0.274230330672748,1754
IGRP_WF_40_Mc_tp8,8662,807,13194,5207,0.784212415,0.9147745270000001,0.624558368,0.94236126,0.7423086809999999,0.8369890809999999,0.783678639,0.7834598140000001,0.808383909,1.0,0.598481629,0.596528442,0.5677687370000001,0.05763874,0.375441632,0.717026249,10.83573941,0.39840520700000004,0.0677710843373494,664,0.06629834254143646,724,0.10572687224669604,681,0.024390243902439025,1271,0.10454545454545454,220,0.06526207605344296,1946,0.11799410029498525,1356,0.10256410256410256,1092,0.23033067274800456,1754
IGRP_WF_41_Mc_tp8,9001,1682,12319,4868,0.7649802659999999,0.84255359,0.64900137,0.8798657240000001,0.73321929,0.795127295,0.760864787,0.764433547,0.8161757540000001,0.947916667,0.54387863,0.605281575,0.529440421,0.120134276,0.35099863,0.7167626690000001,5.402299751,0.39892295,0.14909638554216867,664,0.09806629834254144,724,0.17033773861967694,681,0.08182533438237609,1271,0.15,220,0.09146968139773895,1946,0.3252212389380531,1356,0.12912087912087913,1092,0.2765108323831243,1754
IGRP_WF_42_Mc_tp8,8820,1343,12658,5049,0.770649444,0.86785398,0.635950681,0.90407828,0.734021305,0.80886264,0.767145973,0.7700144809999999,0.8081078140000001,0.9494949490000001,0.560964912,0.61317205,0.540710059,0.09592172,0.364049319,0.714858531,6.629892398,0.40267455399999996,0.08132530120481928,664,0.08149171270718232,724,0.14684287812041116,681,0.07710464201416208,1271,0.09545454545454546,220,0.0775950668036999,1946,0.1415929203539823,1356,0.09615384615384616,1092,0.2588369441277081,1754
IGRP_WF_43_Mc_tp8,9170,1759,12242,4699,0.7682813059999999,0.839052063,0.66118682,0.874366117,0.739575772,0.796214292,0.764969885,0.767776468,0.7991835759999999,1.0,0.548459764,0.686640128,0.536088639,0.125633883,0.33881318,0.722625583,5.262806515,0.38749578,0.1280120481927711,664,0.12845303867403315,724,0.1762114537444934,681,0.12273800157356413,1271,0.1590909090909091,220,0.11767728674203494,1946,0.1887905604719764,1356,0.14102564102564102,1092,0.26168757126567843,1754
IGRP_WF_44_Mc_tp8,8992,1368,12633,4877,0.775923933,0.867953668,0.648352441,0.9022926929999999,0.742251022,0.812887595,0.773622501,0.775322567,0.8063426290000001,0.98989899,0.569706215,0.624839452,0.55130266,0.097707307,0.351647559,0.721473444,6.635659737999999,0.38972670600000003,0.08283132530120482,664,0.08977900552486189,724,0.14831130690161526,681,0.16679779701022818,1271,0.12727272727272726,220,0.11613566289825282,1946,0.1430678466076696,1356,0.10531135531135531,1092,0.2525655644241733,1754
IGRP_WF_45_Mc_tp8,9212,1789,12212,4657,0.768711877,0.83737842,0.664215156,0.872223413,0.740812224,0.795880635,0.7655308359999999,0.7682192840000001,0.807607559,0.898989899,0.548733337,0.623443419,0.536962003,0.127776587,0.33578484399999997,0.7239314720000001,5.198253997,0.384975729,0.12650602409638553,664,0.11740331491712708,724,0.1776798825256975,681,0.10700236034618411,1271,0.14545454545454545,220,0.08633093525179857,1946,0.16445427728613568,1356,0.13186813186813187,1092,0.26624857468643104,1754
IGRP_WF_46_Mc_tp8,8784,659,13342,5085,0.793900251,0.9302128559999999,0.633354964,0.952931933,0.753603294,0.850487016,0.795914595,0.7931434490000001,0.80919468,1.0,0.619341209,0.5918138239999999,0.5871702120000001,0.047068067000000005,0.36664503600000004,0.724046237,13.45615001,0.384754695,0.05271084337349398,664,0.05939226519337017,724,0.11747430249632893,681,0.044059795436664044,1271,0.07727272727272727,220,0.05909558067831449,1946,0.12094395280235988,1356,0.10073260073260074,1092,0.24059293044469784,1754
