model_name,TP (Kas_Gearty_no_cut),FP (Kas_Gearty_no_cut),TN (Kas_Gearty_no_cut),FN (Kas_Gearty_no_cut),accuracy (Kas_Gearty_no_cut),precision (Kas_Gearty_no_cut),recall (Kas_Gearty_no_cut),specificity (Kas_Gearty_no_cut),f1_score (Kas_Gearty_no_cut),b_accuracy (Kas_Gearty_no_cut),AUC_value_inf (Kas_Gearty_no_cut),AUC_value_trn (Kas_Gearty_no_cut),mcc (Kas_Gearty_no_cut),log_loss (Kas_Gearty_no_cut),kappa (Kas_Gearty_no_cut),fall_out (Kas_Gearty_no_cut),miss_rate (Kas_Gearty_no_cut),NPV (Kas_Gearty_no_cut),lr_plus (Kas_Gearty_no_cut),lr_minus (Kas_Gearty_no_cut)
IGRP_WF_25_Kf_dist,9408.0,2677.0,11324.0,4461.0,0.7438823107283817,0.7784857261067439,0.6783473934674454,0.8087993714734661,0.7249749556908376,0.7435733824704558,0.811632347944369,0.8,0.4914918313614657,0.6657285445446638,0.4874423332218999,0.19120062852653386,0.3216526065325546,0.7173899271460247,3.5478303533573787,0.397691464505678
IGRP_WF_26_Kf_dist,8489.0,1496.0,12505.0,5380.0,0.7532831001076427,0.8501752628943415,0.6120845050111761,0.8931504892507678,0.7117464576171711,0.7526174971309718,0.8138439906970995,0.8,0.5268379105290222,0.6063302650024488,0.5059028552621453,0.1068495107492322,0.387915494988824,0.6991892647469947,5.728472696966226,0.4343226585636565
IGRP_WF_27_Kf_dist,9423.0,2459.0,11542.0,4446.0,0.7522425547183351,0.793048308365595,0.6794289422452953,0.8243696878794372,0.7318550735893752,0.7518993150623663,0.8003168366541642,0.8,0.5093510905485158,0.7137353948194871,0.5041391072872125,0.17563031212056282,0.32057105775470474,0.721916437327996,3.8685175357366317,0.3888680800228401
IGRP_WF_28_Kf_dist,8222.0,1551.0,12450.0,5647.0,0.74172945819878,0.8412974521641257,0.5928329367654481,0.889222198414399,0.6955418323322899,0.7410275675899236,0.8017015605258236,0.96,0.5051048899029771,0.6523464899772884,0.4827271849496951,0.11077780158560104,0.4071670632345519,0.6879593302757363,5.351549934012275,0.4578912491844949
IGRP_WF_29_Kf_dist,9103.0,1806.0,12195.0,4766.0,0.7641908862576247,0.8344486204051701,0.6563559016511644,0.871009213627598,0.7347647106303979,0.7636825576393812,0.7895029916824179,1.0,0.5402506550722264,0.6857500989804934,0.5278962197955714,0.12899078637240194,0.3436440983488355,0.7190024173103001,5.088393676089675,0.39453554907601857
IGRP_WF_30_Kf_dist,7317.0,1047.0,12954.0,6552.0,0.7273412271259418,0.8748206599713056,0.5275794938351721,0.9252196271694879,0.6582107677776279,0.7263995605023299,0.7922672586621222,0.92,0.4939881772651298,0.6970653170617488,0.453647941778591,0.0747803728305121,0.4724205061648281,0.6641033528145186,7.055053002088102,0.5106036364685624
IGRP_WF_31_Kf_dist,9397.0,2352.0,11649.0,4472.0,0.7551489056332975,0.7998127500212784,0.6775542576970222,0.8320119991429183,0.7336247950659692,0.7547831284199702,0.8098530466100995,1.0,0.5159484624336257,0.6174063956675848,0.5099336992713804,0.16798800085708165,0.32244574230297784,0.7225978537311581,4.0333491335102085,0.3875493894741173
IGRP_WF_32_Kf_dist,8831.0,1261.0,12740.0,5038.0,0.7739863652673126,0.8750495441934205,0.6367438171461532,0.9099350046425256,0.7371144776929177,0.7733394108943394,0.8139950387957055,1.0,0.5687275672207579,0.6259347459284978,0.5473815329605536,0.09006499535747446,0.3632561828538467,0.7166160422994713,7.06982568109698,0.3992111315648907
IGRP_WF_33_Mc_dist,9430.0,2162.0,11839.0,4439.0,0.7631503408683172,0.8134920634920635,0.6799336650082919,0.8455824583958289,0.7407407407407407,0.7627580617020604,0.8062973381653687,0.9285714285714286,0.5330997007902203,0.629476403849982,0.5259231521221555,0.15441754160417112,0.3200663349917081,0.7273006511856493,4.403215191388111,0.3785158168949155
IGRP_WF_34_Mc_dist,9016.0,1527.0,12474.0,4853.0,0.7710800143523502,0.8551645641657972,0.6500829187396352,0.8909363616884508,0.7386531214156972,0.770509640214043,0.8088060559974937,0.7916666666666666,0.5577904229967658,0.6125673943462207,0.5416315828214645,0.10906363831154918,0.3499170812603649,0.7199168927107982,5.960583461213902,0.3927520486392792
IGRP_WF_35_Mc_dist,9485.0,2468.0,11533.0,4384.0,0.7541442411194833,0.7935246381661507,0.6838993438604081,0.8237268766516678,0.7346448764619317,0.7538131102560379,0.7976336079410993,0.988095238095238,0.5128343191284092,0.7046315921919809,0.5079570179989568,0.17627312334833226,0.3161006561395919,0.7245712131683106,3.879770953561416,0.3837444972349281
IGRP_WF_36_Mc_dist,9144.0,1800.0,12201.0,4725.0,0.7658772874058127,0.8355263157894737,0.6593121349772875,0.871437754446111,0.7370330068915488,0.7653749447116993,0.8119301182554614,1.0,0.5434089709786619,0.6297377863573395,0.5312780761666079,0.128562245553889,0.3406878650227125,0.7208436724565757,5.128349556565001,0.3909491679520529
IGRP_WF_37_Mc_dist,9515.0,2658.0,11343.0,4354.0,0.7484033010405454,0.7816479093074837,0.6860624414161078,0.8101564173987572,0.7307426464941249,0.7481094294074325,0.8055751726766279,1.0,0.5002282647824481,0.6435455411434331,0.4965050717575272,0.1898435826012428,0.3139375585838921,0.7226221571000828,3.613830038475141,0.3875024030444392
IGRP_WF_38_Mc_dist,8850.0,1110.0,12891.0,5019.0,0.7800861141011841,0.8885542168674698,0.6381137789314298,0.9207199485751018,0.742792395820219,0.7794168637532658,0.8002112979075087,1.0,0.5830519458989237,0.5994399704803002,0.5595772008701958,0.07928005142489823,0.3618862210685702,0.7197654941373535,8.048856773710765,0.3930470080816889
IGRP_WF_39_Mc_dist,9497.0,2525.0,11476.0,4372.0,0.752529601722282,0.7899683912826485,0.684764582882688,0.8196557388757946,0.7336139971418639,0.7522101608792413,0.8011867182792259,0.9895833333333331,0.5092359829820858,0.6193499500414468,0.5047371850494549,0.1803442611242054,0.315235417117312,0.7241292276627965,3.7969857128477287,0.3845949002317433
IGRP_WF_40_Mc_dist,9020.0,1419.0,12582.0,4849.0,0.7750986724076068,0.8640674394099052,0.6503713317470617,0.8986500964216841,0.7421425045252592,0.774510714084373,0.8083839087356681,1.0,0.5671537354556497,0.5965284416453387,0.5496622388679999,0.10134990357831583,0.3496286682529382,0.7218174516665711,6.41708880605399,0.38905984614603306
IGRP_WF_41_Mc_dist,9325.0,2158.0,11843.0,4544.0,0.7595263724434876,0.8120700165461987,0.6723628235633428,0.8458681522748375,0.7356421584095929,0.7591154879190901,0.8161757540376136,0.9479166666666669,0.5264390064440074,0.6052815751737678,0.5186515919324839,0.1541318477251625,0.3276371764366573,0.7227070238603771,4.362257596251326,0.3873383523845005
IGRP_WF_42_Mc_dist,9112.0,1710.0,12291.0,4757.0,0.7679583781844277,0.8419885418591757,0.6570048309178744,0.8778658667238054,0.7380827021991819,0.7674353488208399,0.8081078142039533,0.9494949494949496,0.5487321737568454,0.6131720495690963,0.5354252097086479,0.12213413327619455,0.34299516908212563,0.7209643359924918,5.379371133146877,0.39071478010892857
IGRP_WF_43_Mc_dist,9527.0,2489.0,11512.0,4342.0,0.7548977395048441,0.7928595206391478,0.6869276804383878,0.8222269837868723,0.7361019895692485,0.7545773321126301,0.7991835755126604,1.0,0.5140465416535623,0.6866401279874642,0.5094755411526819,0.17777301621312766,0.31307231956161224,0.7261258988267945,3.86407169699392,0.380761426874751
IGRP_WF_44_Mc_dist,9118.0,1735.0,12266.0,4751.0,0.7672766415500538,0.8401363678245647,0.6574374504290144,0.8760802799800014,0.7376425855513308,0.7667588652045079,0.8063426286480809,0.9898989898989898,0.5470594920160512,0.6248394519567174,0.5340652067480509,0.12391972001999856,0.34256254957098564,0.7208086031615444,5.305349708044167,0.3910173044630173
IGRP_WF_45_Mc_dist,9448.0,2353.0,11648.0,4421.0,0.7569429494079656,0.8006101177866283,0.6812315235417117,0.8319405756731661,0.7361121932216595,0.7565860496074389,0.8076075589483481,0.898989898989899,0.5192916117716218,0.6234434187345596,0.5135330588782103,0.1680594243268338,0.31876847645828826,0.7248739809571224,4.053515750576925,0.38316255484997375
IGRP_WF_46_Mc_dist,8965.0,1382.0,12619.0,4904.0,0.7744528166487262,0.8664347153764376,0.6464056528949456,0.901292764802514,0.740419557317476,0.7738492088487299,0.8091946802168251,1.0,0.5668029907022787,0.5918138243469862,0.5483548512533167,0.09870723519748588,0.35359434710505444,0.7201392455629744,6.5487160247338165,0.3923190786764298
IGRP_WF_47_Mc_dist,9616.0,2351.0,11650.0,4253.0,0.7630426982418371,0.8035430767945183,0.6933448698536304,0.8320834226126705,0.7443876761108531,0.7627141462331505,0.8027048571136897,1.0,0.5307419077825518,0.6624422308428806,0.5257681872886975,0.16791657738732949,0.3066551301463696,0.7325661824812928,4.129103157303564,0.3685389250797701
IGRP_WF_48_Mc_dist,8920.0,1242.0,12759.0,4949.0,0.7778614998205956,0.8777799645739027,0.643161006561396,0.9112920505678166,0.7423744330240106,0.7772265285646063,0.8096747531537372,0.8901098901098901,0.5759602776031595,0.6100741288693876,0.5551525360735559,0.08870794943218342,0.3568389934386041,0.7205217980573752,7.250319849328584,0.3915747901194369
IGRP_WF_49_Mc_dist,9590.0,2338.0,11663.0,4279.0,0.7625762468604234,0.8039906103286385,0.6914701853053573,0.8330119277194487,0.7434973058882816,0.7622410565124029,0.8074042834996453,0.935,0.53000207003653,0.6304261606866992,0.5248283572667154,0.1669880722805514,0.30852981469464275,0.7315895119809309,4.140835784628019,0.3703786277578404
IGRP_WF_50_Mc_dist,8925.0,1382.0,12619.0,4944.0,0.7730175816289917,0.8659163675172213,0.6435215228206792,0.901292764802514,0.7383355393778954,0.7724071438115967,0.8088960164042547,0.9775,0.5642675837981299,0.5913424944698912,0.5454746894266711,0.09870723519748588,0.3564784771793208,0.718499117462848,6.519496990602264,0.3955190711615557
IGRP_WF_51_Mc_dist,9480.0,2504.0,11497.0,4389.0,0.7526731252242554,0.7910547396528705,0.6835388276011248,0.8211556317405899,0.7333771709279387,0.7523472296708573,0.799857167480116,0.995,0.5097091848664748,0.7059834417582607,0.5050180216780193,0.17884436825941005,0.3164611723988752,0.7237189978597507,3.8219756889949466,0.385385133057028
IGRP_WF_52_Mc_dist,9146.0,1695.0,12306.0,4723.0,0.7697165410836024,0.8436491098607141,0.6594563414810007,0.8789372187700879,0.7402670983407528,0.7691967801255444,0.8120521751922698,0.9825,0.552169880882182,0.616035183946424,0.538948240447917,0.12106278122991215,0.3405436585189992,0.7226495977450232,5.4472260985696135,0.387449355023932
IGRP_WF_53_Mc_dist,9270.0,2141.0,11860.0,4599.0,0.7581628991747399,0.8123740250635352,0.6683971447112265,0.8470823512606243,0.7333860759493671,0.7577397479859254,0.8020832453028383,0.9725,0.5241431589094918,0.6200685456804169,0.5159105145495506,0.15291764873937574,0.33160285528877353,0.7205784069506045,4.370961430687474,0.3914647198059121
IGRP_WF_54_Mc_dist,8932.0,1250.0,12751.0,4937.0,0.7780050233225692,0.8772343351011589,0.6440262455836758,0.9107206628097994,0.7427549790029521,0.7773734541967376,0.8069356767358824,0.965,0.5760246667294112,0.5840344541592862,0.5554429774851026,0.0892793371902007,0.3559737544163242,0.7208842152872004,7.213609171533638,0.3908704051119876
IGRP_WF_55_Mc_dist,8644.0,2233.0,11768.0,5225.0,0.732400430570506,0.7947044221752322,0.6232605090489581,0.8405113920434255,0.6986179584579326,0.7318859505461919,0.7985543161531332,0.985,0.475353768304461,0.6570843396856739,0.4642440159144955,0.15948860795657452,0.37673949095104187,0.6925204495968929,3.9078685119545287,0.44822651366464455
IGRP_WF_56_Mc_dist,8988.0,1363.0,12638.0,4881.0,0.7759598134194474,0.8683219012655782,0.6480640276876487,0.9026498107278051,0.7421965317919075,0.775356919207727,0.8083414275040015,0.99,0.5698785110219444,0.59586132648954,0.5513731355210171,0.09735018927219484,0.3519359723123513,0.7213882070894457,6.657039216181049,0.3898920357924696
IGRP_WF_57_Mc_dist,9228.0,1861.0,12140.0,4641.0,0.76670254754216,0.8321760303002976,0.6653688081332468,0.8670809227912292,0.739482330314929,0.7662248654622379,0.8104893741585539,0.91,0.5439081962750707,0.6211625488248734,0.5329533169815857,0.1329190772087708,0.3346311918667532,0.7234372206662296,5.005818744048139,0.385928444590314
IGRP_WF_58_Mc_dist,9104.0,1654.0,12347.0,4765.0,0.7696806602081091,0.8462539505484291,0.6564280049030211,0.8818655810299264,0.7393511186908678,0.7691467929664737,0.8079382008440844,0.95,0.5528472467770864,0.6231439931874218,0.5388633806447478,0.11813441897007355,0.3435719950969789,0.7215404394576905,5.55661940546989,0.38959678491559097
IGRP_WF_59_Mc_dist,9549.0,2268.0,11733.0,4320.0,0.7636167922497309,0.8080731150038081,0.6885139519792343,0.8380115706020999,0.7435178696566223,0.7632627612906671,0.7976248634713003,0.9875,0.5327087239619133,0.6875624772133008,0.5268930075021939,0.16198842939790015,0.3114860480207657,0.7308914221640814,4.250389700908844,0.371696595784432
IGRP_WF_60_Mc_dist,9135.0,1611.0,12390.0,4734.0,0.7723358449946178,0.8500837520938024,0.6586632057105776,0.8849367902292693,0.7422303473491774,0.7717999979699235,0.8174464187119211,0.91,0.5584129984302156,0.5950371135240752,0.5441776294772998,0.11506320977073065,0.34133679428942243,0.7235459004905396,5.724359741250027,0.3857188423604685
IGRP_WF_61_Mc_dist,9552.0,2173.0,11828.0,4317.0,0.7671331180480804,0.8146695095948827,0.6887302617348042,0.8447968002285551,0.7464249433460968,0.7667635309816796,0.8083938891729296,0.965,0.5403598898028711,0.6149634259806062,0.5339161407590711,0.1552031997714449,0.3112697382651958,0.7326107153917621,4.43760349496042,0.3684551577148297
IGRP_WF_62_Mc_dist,8872.0,1244.0,12757.0,4997.0,0.7760674560459275,0.8770264926848557,0.6397000504722763,0.9111492036283124,0.7397957056493641,0.7754246270502942,0.8080463557218694,0.985,0.5727727519671271,0.5848800919331132,0.5515528210118371,0.08885079637168773,0.3602999495277237,0.718542300326687,7.199710937831464,0.3954346314445136
IGRP_WF_63_Mc_dist,8859.0,2268.0,11733.0,5010.0,0.7388589881593111,0.7961714747910488,0.6387627081981397,0.8380115706020999,0.7088334133461354,0.7383871394001198,0.7977090560299018,0.9925,0.4867536727394644,0.6482605219251404,0.4772190380030872,0.16198842939790015,0.36123729180186026,0.700770471241713,3.943261321641162,0.4310648020555566
IGRP_WF_64_Mc_dist,8951.0,1098.0,12903.0,4918.0,0.784140653031934,0.8907353965568713,0.6453962073689523,0.9215770302121276,0.7484739526716281,0.78348661879054,0.8118444502607014,0.995,0.5903875673815894,0.5935475338496345,0.5677103435053021,0.07842296978787229,0.3546037926310477,0.7240334436900286,8.229683332762024,0.3847793304368983
IGRP_WF_65_Mc_dist,8998.0,2107.0,11894.0,4871.0,0.7496232508073197,0.8102656461053579,0.6487850602062153,0.8495107492321977,0.7205894129895091,0.7491479047192064,0.7997794199768464,1.0,0.5088951084582373,0.6704160530653631,0.4987643780566285,0.1504892507678023,0.3512149397937847,0.7094542201014017,4.311172106287241,0.4134320137929023
IGRP_WF_66_Mc_dist,7852.0,1500.0,12501.0,6017.0,0.7302834589163976,0.839606501283148,0.5661547335784843,0.8928647953717591,0.6762843977434219,0.7295097644751217,0.7883686284699265,1.0,0.4860533893250421,0.6642468040281052,0.4597253396937877,0.10713520462824083,0.4338452664215156,0.6750729020412571,5.284488283221573,0.4859025338107064
IGRP_WF_67_Mc_dist,9238.0,2381.0,11620.0,4631.0,0.7484033010405454,0.7950770290042173,0.6660898406518134,0.8299407185201058,0.7248901443816698,0.7480152795859596,0.8017198708687974,1.0,0.5030209973401262,0.7033523731633161,0.4964101912820087,0.1700592814798943,0.33391015934818663,0.7150329210510122,3.916809684572045,0.4023301326191016
IGRP_WF_68_Mc_dist,8964.0,1799.0,12202.0,4905.0,0.7594546106925009,0.83285329369135,0.6463335496430889,0.8715091779158631,0.7278337122442351,0.7589213637794759,0.7951597495412874,1.0,0.531797615349294,0.6822821479395527,0.5183899927079729,0.12849082208413684,0.3536664503569111,0.7132752674343836,5.0301923449432415,0.4058092092646379
IGRP_WF_69_Mc_dist,9114.0,1774.0,12227.0,4755.0,0.7657337639038393,0.8370683321087435,0.6571490374215877,0.8732947646596672,0.7362766086359414,0.7652219010406274,0.8088455219835379,1.0,0.5435919376488579,0.6239428610205423,0.5309818009270837,0.12670523534033284,0.3428509625784123,0.7199976445648334,5.1864394999659815,0.39259477607429055
IGRP_WF_70_Mc_dist,7102.0,833.0,13168.0,6767.0,0.7273053462504485,0.8950220541902961,0.5120772946859904,0.9405042496964504,0.6514401027334434,0.7262907721912204,0.7949407155074351,1.0,0.5014381314203344,0.7085372577245261,0.4534962070063855,0.05949575030354975,0.4879227053140097,0.6605467770253324,8.606955825808585,0.5187884110800007
IGRP_WF_71_Mc_dist,9058.0,1531.0,12470.0,4811.0,0.7724434876210979,0.8554159977334971,0.6531112553176148,0.8906506678094421,0.7406983400114482,0.7718809615635285,0.8066696579139209,1.0,0.5601430934729851,0.6262061279441508,0.5443688086930674,0.1093493321905578,0.3468887446823852,0.7216017591574562,5.972704562836008,0.3894778920848497
IGRP_WF_72_Mc_dist,8313.0,1064.0,12937.0,5556.0,0.7624686042339434,0.8865308734136718,0.5993943326844041,0.9240054281837012,0.7152198227652069,0.7616998804340527,0.8086718093315842,1.0,0.5538599714036443,0.6493827254533137,0.5242001046639387,0.07599457181629883,0.4006056673155961,0.6995619964310821,7.8873308758593454,0.4335533700305835
IGRP_WF_73_Mc_dist,9330.0,2508.0,11493.0,4539.0,0.7471474703982777,0.7881398884946782,0.672723339822626,0.8208699378615814,0.7258723304936399,0.7467966388421037,0.8028783328718798,1.0,0.4992732732398596,0.6763222480655936,0.4939342497467725,0.17913006213841867,0.32727666017737395,0.7168787425149701,3.755502185349517,0.3986949029098941
