model name,F1_50,F0.75_50,F0.5_50,F1_60,F0.75_60,F0.5_60,F1_70,F0.75_70,F0.5_70,F1_80,F0.75_80,F0.5_80,F1_90,F0.75_90,F0.5_90,mean_F1,mean_F0.75,mean_F0.5,precision_50,recall_50,accuracy_50,precision_60,recall_60,accuracy_60,precision_70,recall_70,accuracy_70,precision_80,recall_80,accuracy_80,precision_90,recall_90,accuracy_90,mean_precision,mean_recall,mean_accuracy,F1_variance,F1_std_dev,F0.75_variance,F0.75_std_dev,F0.5_variance,F0.5_std_dev,precision_variance,precision_std_dev,recall_variance,recall_std_dev,accuracy_variance,accuracy_std_dev,t50_panc_spt,t50_bld_spt,t50_pln_spt,t50_panc_igg,t50_bld_igg,t50_pln_igg,t60_panc_spt,t60_bld_spt,t60_pln_spt,t60_panc_igg,t60_bld_igg,t60_pln_igg,t70_panc_spt,t70_bld_spt,t70_pln_spt,t70_panc_igg,t70_bld_igg,t70_pln_igg,t80_panc_spt,t80_bld_spt,t80_pln_spt,t80_panc_igg,t80_bld_igg,t80_pln_igg,t90_panc_spt,t90_bld_spt,t90_pln_spt,t90_panc_igg,t90_bld_igg,t90_pln_igg,nseq_panc_spt,nseq_bld_spt,nseq_pln_spt,nseq_panc_igg,nseq_bld_igg,nseq_pln_igg,50_ct_panc_spt,50_ct_bld_spt,50_ct_pln_spt,50_ct_panc_igg,50_ct_bld_igg,50_ct_pln_igg,60_ct_panc_spt,60_ct_bld_spt,60_ct_pln_spt,60_ct_panc_igg,60_ct_bld_igg,60_ct_pln_igg,70_ct_panc_spt,70_ct_bld_spt,70_ct_pln_spt,70_ct_panc_igg,70_ct_bld_igg,70_ct_pln_igg,80_ct_panc_spt,80_ct_bld_spt,80_ct_pln_spt,80_ct_panc_igg,80_ct_bld_igg,80_ct_pln_igg,90_ct_panc_spt,90_ct_bld_spt,90_ct_pln_spt,90_ct_panc_igg,90_ct_bld_igg,90_ct_pln_igg
IGRP_WF_26_Kf_tp14,0.690502886,0.721168025,0.7597273240000001,0.687370073,0.7231666859999999,0.768931412,0.6260573739999999,0.678325078,0.749873351,0.563335644,0.62914508,0.7260844040000001,0.485822609,0.561469077,0.6830125229999999,0.6106177171999999,0.6626547892,0.7375258028,0.814140227,0.599466436,0.732579835,0.8349824779999999,0.584108443,0.735593828,0.863757453,0.490951042,0.7081449590000001,0.899288538,0.4101232970000001,0.68360244,0.936393578,0.32799769300000003,0.65450305,0.8697124547999999,0.48252938219999997,0.7028848224,0.0075800901984739814,0.08706371344293776,0.004673123833321357,0.0683602503895455,0.0011835712651055597,0.034403070576702305,0.0024127556815721355,0.04911980946188753,0.01329654715980404,0.11531065501420083,0.00117298700732272,0.03424889789938824,0.2976054732041049,0.19823788546255505,0.12846865364850976,0.2035398230088496,0.1536144578313253,0.24547600314712825,0.2531356898517674,0.17327459618208516,0.12127440904419322,0.17772861356932154,0.12650602409638553,0.1888276947285602,0.2457240592930445,0.14977973568281938,0.10431654676258993,0.1187315634218289,0.08734939759036145,0.16365066876475218,0.19213226909920186,0.10425844346549193,0.09095580678314492,0.10693215339233038,0.05421686746987952,0.15027537372147914,0.11573546180159636,0.041116005873715125,0.013360739979445016,0.07817109144542772,0.01355421686746988,0.00944138473642801,1754,681,1946,1356,664,1271,522.0,135.0,250.0,276.00000000000006,102.0,312.0,444.0,117.99999999999999,236.0,241.0,84.0,240.00000000000003,431.00000000000006,102.0,203.0,161.0,58.0,208.00000000000003,337.00000000000006,71.0,177.00000000000003,145.0,36.0,191.0,203.0,28.0,26.000000000000004,105.99999999999999,9.0,12.0
IGRP_WF_27_Kf_tp14,0.717064872,0.722300871,0.7283792920000001,0.7247066040000001,0.737892103,0.7535612309999999,0.737120423,0.7608109590000001,0.789821604,0.709625075,0.748275428,0.797944877,0.643492847,0.7008928390000001,0.780455275,0.7064019642,0.7340344400000001,0.7700324558,0.736122712,0.698968923,0.725511302,0.7741089720000001,0.6812315240000001,0.7424470759999999,0.8293518440000001,0.663349917,0.764549695,0.8701434709999999,0.59910592,0.7560100470000001,0.909510011,0.497872954,0.725475422,0.823847402,0.6281058476,0.7427987084000001,0.0013400816555296908,0.036607125747997356,0.0005426779077790085,0.023295448220178303,0.0008214090261913566,0.028660234231271675,0.004920310030432995,0.0701449216296732,0.006721914938052451,0.08198728522187114,0.0003116798006892866,0.017654455547801144,0.37856328392246297,0.3010279001468429,0.2446043165467626,0.4188790560471977,0.2756024096385542,0.3249409913453973,0.3483466362599772,0.25844346549192365,0.18242548818088386,0.3805309734513274,0.23343373493975905,0.2738001573564123,0.33067274800456103,0.2173274596182085,0.14439876670092494,0.3466076696165192,0.1927710843373494,0.2187254130605822,0.2628278221208666,0.14977973568281938,0.07810894141829394,0.3148967551622419,0.14457831325301204,0.16601101494885914,0.19726339794754846,0.09691629955947137,0.06063720452209661,0.08407079646017701,0.06626506024096386,0.025177025963808025,1754,681,1946,1356,664,1271,664.0,205.0,476.0,568.0000000000001,183.0,412.99999999999994,611.0,176.0,355.0,516.0,155.0,348.0,580.0,148.0,280.99999999999994,470.0,128.0,278.0,461.0,102.0,152.0,427.00000000000006,96.0,210.99999999999997,346.0,66.0,118.0,114.00000000000003,44.0,32.0
IGRP_WF_28_Kf_tp14,0.709569255,0.749975465,0.80218114,0.675227875,0.725063934,0.79185711,0.648582231,0.710419626,0.7972950990000001,0.599087935,0.6693590189999999,0.7729796109999999,0.509451041,0.587966354,0.7136676909999999,0.6283836674,0.6885568795999999,0.7755961302,0.878633025,0.595068138,0.757588805,0.894905975,0.542144351,0.7404736279999999,0.941160335,0.494772514,0.73318981,0.958445678,0.435719951,0.7097954790000001,0.973941368,0.344941957,0.669429494,0.9294172761999999,0.48252938219999997,0.7220954432000001,0.006049167737596699,0.07777639576116072,0.004017499756438416,0.06338374993985774,0.001321001302894388,0.03634558161447397,0.0016832530930297879,0.04102746754346151,0.009372558190185579,0.09681197338235378,0.0011614031768899648,0.03407936585222743,0.22462941847206386,0.12922173274596185,0.0724563206577595,0.14233038348082594,0.10090361445783133,0.06766325727773406,0.19954389965792474,0.11160058737151247,0.06166495375128469,0.12389380530973453,0.0677710843373494,0.023603461841070025,0.1676168757126568,0.07342143906020558,0.039568345323741004,0.10545722713864307,0.030120481927710843,0.005507474429583006,0.14424173318129987,0.05433186490455213,0.03597122302158273,0.10324483775811208,0.02259036144578313,0.0007867820613690008,0.08494868871151652,0.03524229074889868,0.02877697841726619,0.06710914454277286,0.012048192771084338,0.0007867820613690008,1754,681,1946,1356,664,1271,394.0,88.00000000000003,141.0,192.99999999999997,67.0,86.0,350.0,76.0,120.0,168.00000000000003,45.0,30.000000000000004,294.0,50.0,77.0,143.0,20.0,7.000000000000001,252.99999999999997,37.0,70.0,139.99999999999997,14.999999999999998,1.0,148.99999999999997,24.000000000000004,56.0,91.0,8.0,1.0
IGRP_WF_29_Kf_tp14,0.7183125020000001,0.7266748679999999,0.736473486,0.7241338909999999,0.7414457790000001,0.7622728390000001,0.732873936,0.759314198,0.791968181,0.640209935,0.694042395,0.76782914,0.601293737,0.668554092,0.766549217,0.6833648002,0.7180062664,0.7650185726000001,0.7490997340000001,0.689956017,0.730714029,0.7900119309999999,0.668397145,0.746573376,0.8369595409999999,0.6518133970000001,0.76354503,0.8855068770000001,0.50133391,0.719590958,0.938503901,0.44235345,0.708073197,0.8400163968,0.5907707838,0.733699318,0.0034831542396579424,0.059018253444658476,0.001337671325764778,0.03657418933844984,0.0003897211440765538,0.01974135618635543,0.005636200703596472,0.07507463422219567,0.012404105607948454,0.11137372045482029,0.00048029093599601634,0.02191554096973233,0.4196123147092361,0.28193832599118945,0.19681397738951692,0.39601769911504425,0.27259036144578314,0.2903225806451613,0.3996579247434436,0.23494860499265785,0.1618705035971223,0.3547197640117994,0.21234939759036145,0.22974036191974825,0.3540478905359179,0.183553597650514,0.09044193216855087,0.16297935103244834,0.12198795180722892,0.1848937844217152,0.2274800456100342,0.1145374449339207,0.05755395683453238,0.10471976401179943,0.061746987951807226,0.15342250196695514,0.20581527936145952,0.08223201174743025,0.04162384378211716,0.07300884955752213,0.03463855421686747,0.014948859166011016,1754,681,1946,1356,664,1271,736.0000000000001,192.00000000000003,382.99999999999994,537.0,181.0,369.0,701.0,160.0,315.0,480.99999999999994,141.0,292.00000000000006,621.0,125.00000000000003,176.0,220.99999999999994,81.0,235.0,399.0,78.0,112.0,142.00000000000003,41.0,195.0,361.0,56.0,81.0,99.0,23.0,19.0
IGRP_WF_30_Kf_tp14,0.7222917190000001,0.755419026,0.797205501,0.699899603,0.7437996590000001,0.801235283,0.624108077,0.685421011,0.772109884,0.495711013,0.572283377,0.6949714659999999,0.34805779299999995,0.4244043320000001,0.566390441,0.5780136410000001,0.636265481,0.7263825150000001,0.856422427,0.624486264,0.7610333690000001,0.886836283,0.57805177,0.7533189809999999,0.917097721,0.4729973320000001,0.716469322,0.949387755,0.335424328,0.660387513,0.973501159,0.211911457,0.604951561,0.916649069,0.4445742301999999,0.6992321492,0.024362615789825792,0.15608528370677932,0.019289072235412652,0.1388851044403706,0.009823485560245515,0.09911349837557705,0.002205058400667441,0.04695804937034162,0.029259533359107567,0.17105418252444915,0.004359907835478698,0.06602959817747416,0.30444697833523376,0.18208516886930984,0.08273381294964029,0.15855457227138642,0.1144578313253012,0.17230527143981114,0.27137970353477764,0.1395007342143906,0.06783144912641316,0.13200589970501475,0.07680722891566265,0.15106215578284815,0.2006841505131129,0.08370044052863436,0.05035971223021583,0.07595870206489676,0.04066265060240964,0.013375295043273014,0.10547320410490307,0.05286343612334802,0.03751284686536485,0.0700589970501475,0.02259036144578313,0.007081038552321006,0.013112884834663626,0.007342143906020558,0.02415210688591984,0.06710914454277286,0.009036144578313251,0.003933910306845004,1754,681,1946,1356,664,1271,534.0,124.0,161.0,214.99999999999997,76.0,218.99999999999997,476.0,95.0,132.0,179.0,51.0,192.0,352.0,57.0,98.00000000000001,103.0,27.0,17.0,185.0,36.0,73.0,95.0,14.999999999999998,8.999999999999998,23.0,5.0,47.00000000000001,91.0,5.999999999999998,5.0
IGRP_WF_31_Kf_tp14,0.757153392,0.762015455,0.7676491259999999,0.7500481790000001,0.764848115,0.7824940090000001,0.6967823879999999,0.732542365,0.7781854640000001,0.666576552,0.71670523,0.784095487,0.6322574479999999,0.6954218329999999,0.785055373,0.7005635917999999,0.7343065996,0.7794958918,0.774809448,0.740284087,0.763688554,0.805730374,0.7015646409999999,0.767312522,0.843913445,0.59333766,0.74302117,0.888528529,0.533347754,0.734481521,0.935830389,0.477395631,0.723645497,0.8497624370000001,0.6091859545999999,0.7464298528,0.002871568878600134,0.05358702154999972,0.0008813776598906682,0.029688005320173804,5.077897372525415e-05,0.007125936691078173,0.0041253715224782335,0.06422905512677447,0.012272958131581106,0.11078338382438545,0.0003518643151206027,0.018758046676575966,0.3911060433295325,0.2966226138032305,0.2065775950668037,0.2676991150442478,0.21385542168674695,0.2730133752950433,0.3272519954389966,0.22320117474302495,0.1366906474820144,0.20722713864306785,0.15963855421686746,0.22659323367427225,0.28278221208665905,0.17327459618208516,0.105344295991778,0.1275811209439528,0.10843373493975904,0.16994492525570418,0.2280501710376283,0.1027900146842878,0.06063720452209661,0.09070796460176993,0.07379518072289158,0.03933910306845004,0.1733181299885975,0.07048458149779736,0.04419321685508736,0.07669616519174041,0.045180722891566265,0.01966955153422502,1754,681,1946,1356,664,1271,686.0,201.99999999999997,402.0,363.00000000000006,141.99999999999997,347.00000000000006,574.0,152.0,266.0,281.0,105.99999999999999,288.00000000000006,495.99999999999994,117.99999999999999,204.99999999999997,173.0,72.0,216.0,400.00000000000006,70.0,118.0,123.00000000000003,49.00000000000001,50.0,304.0,48.00000000000001,86.00000000000001,104.0,30.0,25.0
IGRP_WF_32_Kf_tp14,0.7382120409999999,0.764895465,0.7978546259999999,0.728178914,0.767188358,0.81722219,0.690343862,0.7430557990000001,0.814097235,0.550280755,0.622813221,0.733273475,0.495500321,0.573522482,0.6993800090000001,0.6405031786000002,0.694295065,0.7723655069999998,0.843275287,0.656428005,0.7683171870000001,0.8897564020000001,0.616266494,0.771044133,0.924594529,0.550796741,0.75410836,0.942142982,0.388636528,0.6838894870000001,0.963742446,0.33347754,0.662073915,0.9127023292,0.5091210616,0.7278866164000001,0.01222101613090892,0.1105487047907343,0.00809278216272371,0.08995989196705223,0.002814606050805411,0.053052860910655995,0.0022399749350097992,0.047328373466767264,0.020070877757086134,0.14167172532684896,0.0026129602941377256,0.05111712329677528,0.29475484606613456,0.19530102790014686,0.09609455292908532,0.16814159292035402,0.11897590361445785,0.1951219512195122,0.26054732041049034,0.15418502202643172,0.06474820143884892,0.1415929203539823,0.07981927710843373,0.14634146341463414,0.18814139110604333,0.09397944199706314,0.05035971223021583,0.11356932153392332,0.042168674698795185,0.022029897718332025,0.15450399087799316,0.06461086637298091,0.03597122302158273,0.06932153392330384,0.025602409638554216,0.00865460267505901,0.11231470923603193,0.032305433186490456,0.030832476875642344,0.06563421828908554,0.010542168674698794,0.003147128245476003,1754,681,1946,1356,664,1271,517.0,133.0,187.00000000000003,228.00000000000006,79.00000000000001,248.0,457.00000000000006,105.0,126.0,192.0,52.99999999999999,186.0,330.0,64.0,98.00000000000001,154.00000000000003,28.000000000000004,28.000000000000004,271.0,44.0,70.0,94.00000000000001,17.0,11.000000000000002,197.0,22.0,60.0,89.0,6.999999999999999,4.0
IGRP_WF_33_Mc_tp14,0.73002472,0.7414170809999999,0.754880216,0.7308217840000001,0.748184693,0.769066439,0.737551119,0.7614515759999999,0.79073606,0.741844981,0.7769821029999999,0.8214477809999999,0.66152488,0.719716117,0.8001573559999999,0.7203534967999999,0.7495503139999999,0.7872575703999999,0.772412683,0.692047011,0.745281665,0.796867019,0.6748864370000001,0.752601363,0.830669195,0.663205711,0.7651237890000001,0.884738314,0.638690605,0.778794403,0.930101907,0.51330305,0.7386078220000001,0.8429578235999999,0.6364265628,0.7560818084,0.0011053914630349824,0.0332474279160807,0.00046305919882897405,0.021518810348831414,0.0006816712997127213,0.02610883566367373,0.004147922543377132,0.06440436742471066,0.005113611062765356,0.07150951728801808,0.0002579290412462636,0.01606016940278849,0.3740022805017104,0.26725403817914833,0.19784172661870505,0.415929203539823,0.24096385542168675,0.2911093627065303,0.2993158494868871,0.2026431718061674,0.13360739979445016,0.3768436578171092,0.2033132530120482,0.25963808025177026,0.2708095781071836,0.1806167400881057,0.0945529290853032,0.3547197640117994,0.16566265060240964,0.23918174665617625,0.2474344355758267,0.13803230543318648,0.07605344295991777,0.3075221238938053,0.12951807228915665,0.15971675845790714,0.2234891676168757,0.09691629955947137,0.05858170606372045,0.07964601769911504,0.061746987951807226,0.014948859166011016,1754,681,1946,1356,664,1271,656.0000000000001,182.00000000000003,385.00000000000006,564.0,160.0,370.00000000000006,525.0,138.0,260.0,511.0000000000001,135.0,330.0,475.0,122.99999999999997,184.00000000000003,480.99999999999994,110.0,304.0,434.00000000000006,94.0,147.99999999999997,416.99999999999994,86.00000000000001,202.99999999999997,392.0,66.0,114.0,108.0,41.0,19.0
IGRP_WF_34_Mc_tp14,0.731302157,0.750611705,0.773967238,0.73572388,0.7632904420000001,0.797437752,0.7421591009999999,0.7798148840000001,0.827817068,0.7133377870000001,0.763643367,0.8305851120000001,0.6010648789999999,0.670004968,0.77107946,0.7047175608,0.7454730732,0.800177326,0.805288253,0.669767106,0.755077144,0.844672897,0.65166919,0.767025475,0.896822965,0.6329944479999999,0.7811266590000001,0.932797577,0.577474944,0.769034804,0.950272798,0.439541423,0.709651956,0.8859708980000001,0.5942894221999999,0.7563832076,0.0034720470655171965,0.05892407882620819,0.0018872046540026948,0.04344196880900651,0.0008074371429178842,0.02841543846077136,0.003665113414685889,0.06054018016727312,0.00867926686507871,0.09316258296697612,0.0007677687030738782,0.027708639502398495,0.2930444697833524,0.21145374449339208,0.15159301130524153,0.3561946902654867,0.2003012048192771,0.24154209284028325,0.2816419612314709,0.18208516886930984,0.12795477903391572,0.17256637168141592,0.12349397590361445,0.21715184893784426,0.2645381984036488,0.15859030837004404,0.11510791366906475,0.1467551622418879,0.08433734939759037,0.1778127458693942,0.18814139110604333,0.08516886930983847,0.05498458376156218,0.1224188790560472,0.05120481927710843,0.12588512981904013,0.15051311288483465,0.05433186490455213,0.03597122302158273,0.07227138643067847,0.03162650602409638,0.00944138473642801,1754,681,1946,1356,664,1271,514.0000000000001,144.0,295.0,483.0,133.0,307.0,493.99999999999994,124.0,249.0,234.0,82.0,276.00000000000006,463.99999999999994,107.99999999999999,224.0,198.99999999999997,56.00000000000001,226.00000000000003,330.0,58.0,107.0,166.0,34.0,160.0,264.0,37.0,70.0,98.00000000000001,21.0,12.0
IGRP_WF_35_Mc_tp14,0.73937209,0.7481039009999999,0.758339111,0.735634865,0.7521409109999999,0.771935837,0.6864918520000001,0.716011251,0.753016968,0.6719326870000001,0.709851572,0.758789195,0.643288775,0.69586128,0.7675500890000001,0.6953440538000001,0.724393783,0.76192624,0.7715338190000001,0.7097844109999999,0.7509867240000001,0.79819455,0.6821688659999999,0.7560100470000001,0.8050247359999999,0.598384887,0.7280229640000001,0.830344828,0.564280049,0.7257983490000001,0.881003135,0.506597448,0.720416218,0.8172202136,0.6122431321999999,0.7362468604000001,0.0017245057654700856,0.04152716900379901,0.0006069798196917126,0.02463696043938279,5.847584576046569e-05,0.007646950095329882,0.0017096171915816612,0.04134751735693041,0.007014357054391838,0.08375175851522067,0.00025881505620089205,0.01608772998905974,0.34891676168757124,0.2775330396475771,0.1860226104830421,0.4299410029498525,0.2620481927710843,0.3099921321793863,0.3107183580387685,0.2261380323054332,0.15878725590955806,0.3842182890855457,0.21987951807228914,0.16365066876475218,0.2759407069555302,0.18795888399412627,0.13566289825282632,0.16592920353982302,0.1430722891566265,0.13532651455546812,0.2571265678449259,0.14977973568281938,0.10637204522096608,0.13421828908554573,0.10993975903614456,0.08339889850511409,0.2331812998859749,0.11013215859030837,0.08016443987667009,0.10693215339233038,0.08283132530120482,0.03697875688434304,1754,681,1946,1356,664,1271,612.0,189.0,361.99999999999994,583.0,174.0,394.0,545.0,154.0,309.0,520.9999999999999,146.0,208.00000000000003,483.99999999999994,128.0,264.0,225.0,95.0,172.0,451.0,102.0,207.0,182.0,72.99999999999999,106.0,409.0,75.0,156.0,145.0,55.0,47.0
IGRP_WF_36_Mc_tp14,0.7340909990000001,0.754890622,0.780153185,0.737715694,0.76772576,0.805158467,0.692717272,0.738320632,0.7983892229999999,0.655710306,0.7131690890000001,0.792539223,0.611559732,0.6795884190000001,0.778566979,0.6863588006,0.7307389044000001,0.7909614154,0.81421293,0.668325041,0.759059921,0.85741572,0.647342995,0.770936491,0.8887759709999999,0.567524695,0.7494438459999999,0.92061009,0.509193165,0.733907427,0.951858623,0.450501118,0.715213491,0.8865746668,0.5685774028,0.7457122352000001,0.002872638576753571,0.05359700156495297,0.0012334715283629203,0.035120813321489586,0.00013241449368785673,0.011507149676955486,0.002877928960226318,0.053646332215970906,0.008405803691516164,0.09168317016506444,0.00047446890261446247,0.02178230710036158,0.2856328392246294,0.2011747430249633,0.16032887975334018,0.3554572271386431,0.1897590361445783,0.24390243902439024,0.26624857468643104,0.1644640234948605,0.08119218910585818,0.33702064896755163,0.15210843373493976,0.2195121951219512,0.241733181299886,0.12334801762114538,0.0683453237410072,0.11356932153392332,0.08132530120481928,0.17702596380802518,0.21550741163055875,0.09251101321585904,0.05087358684480986,0.09292035398230088,0.061746987951807226,0.13217938630999213,0.1864310148232611,0.07342143906020558,0.03854059609455293,0.07079646017699115,0.03463855421686747,0.006294256490952006,1754,681,1946,1356,664,1271,500.99999999999994,137.0,312.0,482.0,126.0,310.0,467.00000000000006,112.0,158.00000000000003,457.0,101.0,278.99999999999994,424.00000000000006,84.0,133.0,154.00000000000003,54.0,225.0,378.00000000000006,63.00000000000001,98.99999999999999,125.99999999999999,41.0,168.0,327.0,50.0,75.0,96.0,23.0,8.0
IGRP_WF_37_Mc_tp14,0.733952607,0.7447286540000001,0.757438217,0.734129977,0.755537832,0.7815854870000001,0.687635667,0.724258258,0.7711989,0.6510868089999999,0.701932222,0.7707182920000001,0.644657637,0.704735112,0.7887408220000001,0.6902925394,0.7262384155999999,0.7739363436000002,0.773948505,0.697887375,0.748223897,0.816784452,0.666666667,0.7597057770000001,0.839185539,0.582450068,0.736670255,0.878305583,0.517268729,0.724111948,0.926842461,0.494195688,0.728884105,0.847013308,0.5916937054,0.7395191964000001,0.0018636537555938404,0.04317005623802036,0.0005643622136561789,0.023756308923235086,0.0001419299025807257,0.011913433702368336,0.0034163558208469835,0.05844960069022699,0.008007106443910741,0.08948243651080776,0.0002104686970755576,0.014507539318421908,0.33238312428734323,0.2540381791483113,0.16238437821171633,0.3945427728613569,0.2259036144578313,0.2793076317859953,0.29247434435575825,0.20851688693098386,0.1248715313463515,0.19542772861356933,0.1430722891566265,0.2108575924468922,0.2571265678449259,0.15712187958883994,0.105344295991778,0.13126843657817108,0.11295180722891568,0.055074744295830064,0.2388825541619156,0.11747430249632893,0.0698869475847893,0.10103244837758113,0.07379518072289158,0.03304484657749803,0.21094640820980612,0.08516886930983847,0.045220966084275435,0.07890855457227139,0.046686746987951805,0.015735641227380016,1754,681,1946,1356,664,1271,583.0,172.99999999999997,316.0,535.0,149.99999999999997,355.00000000000006,513.0,142.0,243.0,265.0,95.0,268.0,451.0,107.0,204.99999999999997,178.0,75.00000000000001,70.00000000000001,418.99999999999994,80.0,136.0,137.0,49.00000000000001,42.0,369.99999999999994,58.0,88.0,107.0,31.0,20.0
IGRP_WF_38_Mc_tp14,0.738413512,0.7619105829999999,0.7906645870000001,0.7125133229999999,0.750906732,0.800183862,0.6638781539999999,0.716242147,0.7872037609999999,0.638884911,0.7026429959999999,0.793097727,0.581563146,0.654823857,0.764952613,0.6670506092,0.7173052629999999,0.78722051,0.8298102009999999,0.665152498,0.765482598,0.8716878779999999,0.602494773,0.758055257,0.898474034,0.526425842,0.734732687,0.94519774,0.482514961,0.728561177,0.968571429,0.41553104,0.7024399,0.9027482564,0.5384238228,0.7378543237999999,0.0038177499083909493,0.06178794306651541,0.0018096829190514844,0.04254036811137727,0.00017757783961363396,0.013325833542920832,0.0031094061795113497,0.05576204963513581,0.009634408053213651,0.09815502051965376,0.0006304219610661788,0.025108205054646556,0.28734321550741165,0.19530102790014686,0.09558067831449127,0.1762536873156342,0.1460843373493976,0.22344610542879625,0.2537058152793615,0.14977973568281938,0.0724563206577595,0.15265486725663716,0.09487951807228916,0.1817466561762392,0.2297605473204105,0.11013215859030837,0.05755395683453238,0.09808259587020647,0.060240963855421686,0.14398111723052714,0.17559863169897375,0.07342143906020558,0.04830421377183968,0.08407079646017701,0.03614457831325301,0.12195121951219512,0.13911060433295325,0.049926578560939794,0.03442959917780062,0.06710914454277286,0.01656626506024096,0.003147128245476003,1754,681,1946,1356,664,1271,504.00000000000006,133.0,186.0,238.99999999999997,97.00000000000001,284.00000000000006,445.00000000000006,102.0,141.0,206.99999999999997,63.0,231.00000000000003,403.00000000000006,75.0,112.0,132.99999999999997,40.0,183.0,307.99999999999994,50.0,94.00000000000001,114.00000000000003,24.0,155.0,244.0,34.0,67.0,91.0,10.999999999999998,4.0
IGRP_WF_39_Mc_tp14,0.765234333,0.7653967070000001,0.7655823620000001,0.7104657059999999,0.727327368,0.7476051990000001,0.6973528090000001,0.72472642,0.758765604,0.653235385,0.696150312,0.752660922,0.645770638,0.701606834,0.778539373,0.6944117742,0.7230415282,0.7606306920000001,0.765814558,0.7646549859999999,0.766523143,0.774599932,0.656139592,0.7338715459999999,0.806091563,0.6144639120000001,0.7345891640000001,0.837657942,0.535366645,0.717151058,0.902199224,0.502848078,0.725475422,0.8172726438,0.6146946426,0.7355220666,0.0023359171013225353,0.04833132629384937,0.0007494380196279005,0.027375865641617626,0.00014547478648558769,0.012061292902735912,0.0030554989753980256,0.05527656805010624,0.010752106719017957,0.10369236577018559,0.00035077257204268287,0.018728923408532668,0.4047890535917902,0.32158590308370044,0.2317574511819116,0.2581120943952802,0.2530120481927711,0.1848937844217152,0.3363740022805017,0.2643171806167401,0.17266187050359713,0.20575221238938046,0.2003012048192771,0.16365066876475218,0.2998859749144812,0.20851688693098386,0.1459403905447071,0.17256637168141592,0.16415662650602408,0.1109362706530291,0.2576966932725199,0.1512481644640235,0.11510791366906475,0.13938053097345132,0.11596385542168675,0.08969315499606609,0.225769669327252,0.10572687224669604,0.06423432682425488,0.09513274336283184,0.08132530120481928,0.03068450039339103,1754,681,1946,1356,664,1271,710.0,219.0,451.0,349.99999999999994,168.00000000000003,235.0,590.0,180.0,336.0,278.9999999999999,133.0,208.00000000000003,526.0,142.0,284.0,234.0,108.99999999999999,141.0,451.99999999999994,103.0,224.0,189.0,77.0,114.0,396.0,72.0,125.0,128.99999999999997,54.0,39.0
IGRP_WF_40_Mc_tp14,0.7008225229999999,0.728371707,0.76263337,0.690227282,0.7255765279999999,0.770684865,0.674547861,0.7195910209999999,0.779043466,0.652503097,0.706464498,0.7802041040000001,0.629757785,0.6945239459999999,0.787027027,0.6695717095999999,0.71490554,0.7759185664,0.8102763059999999,0.6174201460000001,0.737674919,0.8356220540000001,0.587929916,0.737387872,0.8687649129999999,0.551301464,0.7352709009999999,0.8972741040000001,0.512654121,0.72827413,0.944228275,0.472420506,0.723573735,0.8712331303999999,0.5483452306000001,0.7324363114,0.000826128555058086,0.028742452140659222,0.00020095548369899904,0.01417587682293406,8.88542001659458e-05,0.009426250588964088,0.0027490996854108857,0.05243185754301373,0.0033463624204286176,0.0578477520775753,3.8966218653755386e-05,0.006242292740152082,0.3118586088939567,0.22026431718061676,0.13360739979445016,0.17772861356932154,0.15512048192771086,0.24390243902439024,0.2588369441277081,0.16152716593245228,0.1104830421377184,0.13569321533923304,0.12048192771084335,0.06451612903225806,0.2491448118586089,0.13069016152716592,0.09146968139773896,0.10545722713864307,0.09186746987951808,0.03933910306845004,0.2263397947548461,0.1013215859030837,0.06115107913669065,0.08775811209439527,0.06325301204819278,0.029110936270653025,0.16476624857468644,0.06461086637298091,0.04110996916752312,0.07227138643067847,0.04066265060240964,0.007867820613690008,1754,681,1946,1356,664,1271,547.0000000000001,150.0,260.0,241.0,103.00000000000001,310.0,454.0,110.0,215.0,184.0,79.99999999999999,82.0,437.0,88.99999999999999,178.00000000000003,143.0,61.0,50.0,397.00000000000006,69.0,119.0,118.99999999999999,42.00000000000001,36.99999999999999,289.0,44.0,79.99999999999999,98.00000000000001,27.0,10.0
